Incident_ID,Vehicle_Type,Location,City,Obstruction_Type,Emergency_Status,Severity_Level,Reported_Time,Priority_Score,AI_Priority_Level,Recommended_Action,Assigned_QR_ID,QR_ID,Owner_ID,Vehicle_Number,Masked_Contact,Registered_City,Anonymous_Notification,Emergency_Escalation,Location_Encoded,Priority_Encoded,Obstruction_Encoded,Emergency_Flag,Severity_Score,Accessibility_Risk_Index,Urban_Cluster,Anomaly_Flag,Anomaly_Status
INC0442,Mini Truck,Narrow Lane,Kochi,Illegal Parking,No,Low,2026-05-22 03:27:31.625463,25,Low Priority,Low urgency monitoring,QR0201,QR0201,USER0201,TN57AB7723,98XXXX6684,Mumbai,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,3,0,1,22.5,2,1,Normal Incident
INC0443,Van,Commercial Complex,Chennai,Gate Blockage,Yes,Critical,2026-05-22 14:43:31.625469,105,High Priority,Urgent owner notification required,QR0086,QR0086,USER0086,TN97AB6237,98XXXX3823,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Commercial Complex. Please respond urgently.,Standard Workflow,1,1,2,1,3,112.5,1,1,Normal Incident
INC0444,Car,Narrow Lane,Mumbai,Illegal Parking,No,Low,2026-05-26 22:25:31.625474,25,Low Priority,Low urgency monitoring,QR0112,QR0112,USER0112,TN97AB9420,98XXXX9212,Bangalore,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,3,0,1,22.5,2,1,Normal Incident
INC0445,Van,Hospital Entrance,Bangalore,Pedestrian Path Obstructed,No,Critical,2026-05-20 22:46:31.625478,95,High Priority,Urgent owner notification required,QR0155,QR0155,USER0155,TN51AB4039,98XXXX4684,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,4,1,3,107.5,0,1,Normal Incident
INC0446,Two Wheeler,Commercial Complex,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-27 02:48:31.625483,105,High Priority,Urgent owner notification required,QR0257,QR0257,USER0257,TN61AB6808,98XXXX9843,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Commercial Complex. Please respond urgently.,Standard Workflow,1,1,0,1,3,112.5,1,1,Normal Incident
INC0447,Van,Emergency Exit,Pune,Pedestrian Path Obstructed,No,Critical,2026-05-27 00:30:31.625488,95,High Priority,Urgent owner notification required,QR0044,QR0044,USER0044,TN54AB7170,98XXXX6642,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,4,1,3,107.5,0,1,Normal Incident
INC0448,Two Wheeler,Hospital Entrance,Mumbai,Commercial Entrance Blocked,Yes,Critical,2026-05-22 01:55:31.625495,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0258,QR0258,USER0258,TN98AB3208,98XXXX3406,Chennai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Hospital Entrance. Immediate attention required.,Escalation Required,3,0,0,1,3,122.5,1,1,Normal Incident
INC0449,Car,Narrow Lane,Mumbai,Illegal Parking,No,Low,2026-05-24 17:45:31.625501,25,Low Priority,Low urgency monitoring,QR0196,QR0196,USER0196,TN87AB2171,98XXXX7201,Delhi,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,3,0,1,22.5,2,1,Normal Incident
INC0450,Van,Traffic Junction,Kochi,Roadside Congestion,Yes,Critical,2026-05-25 08:11:31.625506,90,High Priority,Urgent owner notification required,QR0038,QR0038,USER0038,TN96AB8174,98XXXX8802,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,5,1,3,105.0,0,1,Normal Incident
INC0451,Auto Rickshaw,Hospital Entrance,Bangalore,Illegal Parking,Yes,Critical,2026-05-21 08:53:31.625511,110,High Priority,Urgent owner notification required,QR0271,QR0271,USER0271,TN74AB5118,98XXXX3972,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,3,1,3,115.0,1,1,Normal Incident
INC0452,Taxi,School Zone,Hyderabad,Gate Blockage,No,Medium,2026-05-21 07:40:31.625518,80,High Priority,Urgent owner notification required,QR0028,QR0028,USER0028,TN86AB9198,98XXXX1932,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,2,1,2,90.0,0,1,Normal Incident
INC0453,Taxi,Pedestrian Sidewalk,Delhi,Illegal Parking,No,Low,2026-05-25 23:49:31.625523,25,Low Priority,Low urgency monitoring,QR0093,QR0093,USER0093,TN54AB6038,98XXXX7168,Bangalore,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow,5,2,3,0,1,22.5,2,1,Normal Incident
INC0454,Mini Truck,Narrow Lane,Kochi,Gate Blockage,Yes,Critical,2026-05-22 23:32:31.625528,85,High Priority,Urgent owner notification required,QR0239,QR0239,USER0239,TN17AB3928,98XXXX7560,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow,4,1,2,1,3,102.5,0,1,Normal Incident
INC0455,Van,Hospital Entrance,Chennai,Emergency Access Blocked,No,Critical,2026-05-23 03:17:31.625533,95,High Priority,Urgent owner notification required,QR0195,QR0195,USER0195,TN33AB7885,98XXXX6000,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,1,1,3,107.5,0,1,Normal Incident
INC0456,Mini Truck,Commercial Complex,Hyderabad,Pedestrian Path Obstructed,Yes,Critical,2026-05-25 11:58:31.625538,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0044,QR0044,USER0044,TN54AB7170,98XXXX6642,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Commercial Complex. Immediate attention required.,Escalation Required,1,0,4,1,3,120.0,1,1,Normal Incident
INC0457,Mini Truck,School Zone,Chennai,Commercial Entrance Blocked,Yes,Critical,2026-05-22 16:09:31.625543,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0295,QR0295,USER0295,TN34AB9863,98XXXX6508,Chennai,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required,7,0,0,1,3,122.5,1,1,Normal Incident
INC0458,Taxi,Residential Street,Kochi,Pedestrian Path Obstructed,Yes,Critical,2026-05-22 23:20:31.625552,100,High Priority,Urgent owner notification required,QR0113,QR0113,USER0113,TN31AB9137,98XXXX7718,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow,6,1,4,1,3,110.0,0,1,Normal Incident
INC0459,Auto Rickshaw,Narrow Lane,Bangalore,Illegal Parking,No,Low,2026-05-22 08:02:31.625557,25,Low Priority,Low urgency monitoring,QR0267,QR0267,USER0267,TN24AB3053,98XXXX7568,Mumbai,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,3,0,1,22.5,2,1,Normal Incident
INC0460,Car,School Zone,Delhi,Illegal Parking,No,Low,2026-05-27 00:36:31.625562,65,Medium Priority,Standard obstruction resolution workflow,QR0173,QR0173,USER0173,TN16AB3291,98XXXX1911,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near School Zone.,Standard Workflow,7,3,3,0,1,42.5,3,1,Normal Incident
INC0461,Van,Apartment Gate,Kochi,Gate Blockage,No,Medium,2026-05-24 04:49:31.625567,60,Medium Priority,Standard obstruction resolution workflow,QR0131,QR0131,USER0131,TN67AB9662,98XXXX7117,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow,0,3,2,0,2,50.0,3,1,Normal Incident
INC0462,Taxi,Hospital Entrance,Hyderabad,Emergency Access Blocked,No,Critical,2026-05-21 20:11:31.625572,95,High Priority,Urgent owner notification required,QR0258,QR0258,USER0258,TN98AB3208,98XXXX3406,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,1,1,3,107.5,0,1,Normal Incident
INC0463,Car,Shop Entrance,Pune,Illegal Parking,No,Low,2026-05-26 18:00:31.625576,25,Low Priority,Low urgency monitoring,QR0273,QR0273,USER0273,TN84AB7377,98XXXX8956,Bangalore,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow,8,2,3,0,1,22.5,2,1,Normal Incident
INC0464,Auto Rickshaw,Residential Street,Kochi,Pedestrian Path Obstructed,Yes,Critical,2026-05-24 12:32:31.625581,100,High Priority,Urgent owner notification required,QR0286,QR0286,USER0286,TN94AB7265,98XXXX9339,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow,6,1,4,1,3,110.0,0,1,Normal Incident
INC0465,Car,Shop Entrance,Hyderabad,Gate Blockage,No,Medium,2026-05-25 16:02:31.625586,40,Low Priority,Low urgency monitoring,QR0241,QR0241,USER0241,TN82AB5151,98XXXX5167,Bangalore,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow,8,2,2,0,2,40.0,2,1,Normal Incident
INC0466,Mini Truck,Narrow Lane,Delhi,Illegal Parking,No,Low,2026-05-26 03:07:31.625591,25,Low Priority,Low urgency monitoring,QR0207,QR0207,USER0207,TN54AB3941,98XXXX8778,Chennai,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,3,0,1,22.5,2,1,Normal Incident
INC0467,Auto Rickshaw,Narrow Lane,Chennai,Pedestrian Path Obstructed,No,Low,2026-05-23 23:08:31.625596,55,Medium Priority,Standard obstruction resolution workflow,QR0172,QR0172,USER0172,TN78AB8833,98XXXX5805,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,4,0,1,37.5,3,1,Normal Incident
INC0468,Auto Rickshaw,Emergency Exit,Kochi,Commercial Entrance Blocked,Yes,Critical,2026-05-24 17:02:31.625601,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0131,QR0131,USER0131,TN67AB9662,98XXXX7117,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,0,1,3,122.5,1,1,Normal Incident
INC0469,Auto Rickshaw,Commercial Complex,Chennai,Emergency Access Blocked,No,Critical,2026-05-22 23:36:31.625606,75,Medium Priority,Standard obstruction resolution workflow,QR0255,QR0255,USER0255,TN85AB9163,98XXXX4268,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,1,0,3,67.5,3,1,Normal Incident
INC0470,Auto Rickshaw,Residential Street,Mumbai,Emergency Access Blocked,Yes,Critical,2026-05-25 02:18:31.625611,100,High Priority,Urgent owner notification required,QR0054,QR0054,USER0054,TN13AB1927,98XXXX4140,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow,6,1,1,1,3,110.0,0,1,Normal Incident
INC0471,Taxi,Emergency Exit,Bangalore,Emergency Access Blocked,No,Critical,2026-05-23 11:13:31.625615,95,High Priority,Urgent owner notification required,QR0283,QR0283,USER0283,TN58AB4499,98XXXX3132,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,1,1,3,107.5,0,1,Normal Incident
INC0472,Taxi,Residential Street,Kochi,Commercial Entrance Blocked,Yes,Critical,2026-05-26 05:00:31.625620,85,High Priority,Urgent owner notification required,QR0088,QR0088,USER0088,TN60AB5878,98XXXX7758,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow,6,1,0,1,3,102.5,0,1,Normal Incident
INC0473,Auto Rickshaw,Residential Street,Pune,Pedestrian Path Obstructed,No,Low,2026-05-27 16:22:31.625625,55,Medium Priority,Standard obstruction resolution workflow,QR0285,QR0285,USER0285,TN16AB1436,98XXXX7356,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow,6,3,4,0,1,37.5,3,1,Normal Incident
INC0474,Two Wheeler,Emergency Exit,Delhi,Roadside Congestion,Yes,Critical,2026-05-23 08:47:31.625630,110,High Priority,Urgent owner notification required,QR0118,QR0118,USER0118,TN34AB8831,98XXXX8782,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,5,1,3,115.0,1,1,Normal Incident
INC0475,Van,Hospital Entrance,Chennai,Illegal Parking,Yes,Critical,2026-05-27 11:29:31.625635,110,High Priority,Urgent owner notification required,QR0294,QR0294,USER0294,TN64AB2342,98XXXX5471,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,3,1,3,115.0,1,1,Normal Incident
INC0476,Van,Residential Street,Delhi,Commercial Entrance Blocked,No,Medium,2026-05-21 21:42:31.625639,40,Low Priority,Low urgency monitoring,QR0113,QR0113,USER0113,TN31AB9137,98XXXX7718,Bangalore,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow,6,2,0,0,2,40.0,2,1,Normal Incident
INC0477,Taxi,School Zone,Delhi,Illegal Parking,No,Low,2026-05-21 18:15:31.625644,65,Medium Priority,Standard obstruction resolution workflow,QR0143,QR0143,USER0143,TN79AB1919,98XXXX1610,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near School Zone.,Standard Workflow,7,3,3,0,1,42.5,3,1,Normal Incident
INC0478,Car,School Zone,Pune,Pedestrian Path Obstructed,Yes,Critical,2026-05-22 12:04:31.625649,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0280,QR0280,USER0280,TN28AB1123,98XXXX2865,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required,7,0,4,1,3,130.0,1,-1,Critical Urban Anomaly
INC0479,Taxi,Commercial Complex,Hyderabad,Commercial Entrance Blocked,Yes,Critical,2026-05-23 05:28:31.625654,105,High Priority,Urgent owner notification required,QR0041,QR0041,USER0041,TN23AB6113,98XXXX3923,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Commercial Complex. Please respond urgently.,Standard Workflow,1,1,0,1,3,112.5,1,1,Normal Incident
INC0480,Auto Rickshaw,Hospital Entrance,Delhi,Pedestrian Path Obstructed,No,Critical,2026-05-27 08:41:31.625659,95,High Priority,Urgent owner notification required,QR0028,QR0028,USER0028,TN86AB9198,98XXXX1932,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,4,1,3,107.5,0,1,Normal Incident
INC0481,Mini Truck,Apartment Gate,Chennai,Emergency Access Blocked,No,Critical,2026-05-23 08:23:31.625664,75,Medium Priority,Standard obstruction resolution workflow,QR0111,QR0111,USER0111,TN83AB5385,98XXXX5357,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow,0,3,1,0,3,67.5,3,1,Normal Incident
INC0482,Taxi,Narrow Lane,Kochi,Pedestrian Path Obstructed,Yes,Critical,2026-05-21 21:14:31.625669,100,High Priority,Urgent owner notification required,QR0139,QR0139,USER0139,TN98AB4645,98XXXX6953,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow,4,1,4,1,3,110.0,0,1,Normal Incident
INC0483,Auto Rickshaw,Hospital Entrance,Pune,Roadside Congestion,Yes,Critical,2026-05-25 01:34:31.625673,110,High Priority,Urgent owner notification required,QR0268,QR0268,USER0268,TN72AB9880,98XXXX4922,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,5,1,3,115.0,1,1,Normal Incident
INC0484,Car,Narrow Lane,Kochi,Gate Blockage,No,Medium,2026-05-27 01:12:31.625678,40,Low Priority,Low urgency monitoring,QR0190,QR0190,USER0190,TN49AB4269,98XXXX5963,Mumbai,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,2,0,2,40.0,2,1,Normal Incident
INC0485,Two Wheeler,Shop Entrance,Delhi,Illegal Parking,No,Low,2026-05-21 06:50:31.625683,25,Low Priority,Low urgency monitoring,QR0179,QR0179,USER0179,TN82AB3979,98XXXX2015,Mumbai,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow,8,2,3,0,1,22.5,2,1,Normal Incident
INC0486,Mini Truck,Narrow Lane,Hyderabad,Pedestrian Path Obstructed,No,Low,2026-05-22 02:20:31.625688,55,Medium Priority,Standard obstruction resolution workflow,QR0100,QR0100,USER0100,TN82AB3553,98XXXX1393,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,4,0,1,37.5,3,1,Normal Incident
INC0487,Van,Narrow Lane,Pune,Commercial Entrance Blocked,Yes,Critical,2026-05-21 01:18:31.625693,85,High Priority,Urgent owner notification required,QR0253,QR0253,USER0253,TN83AB8678,98XXXX1450,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow,4,1,0,1,3,102.5,0,1,Normal Incident
INC0488,Van,Narrow Lane,Kochi,Illegal Parking,Yes,Critical,2026-05-23 10:12:31.625698,70,Medium Priority,Standard obstruction resolution workflow,QR0078,QR0078,USER0078,TN44AB3628,98XXXX8978,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,3,0,3,65.0,3,1,Normal Incident
INC0489,Van,Narrow Lane,Pune,Illegal Parking,Yes,Critical,2026-05-24 21:23:31.625703,70,Medium Priority,Standard obstruction resolution workflow,QR0295,QR0295,USER0295,TN34AB9863,98XXXX6508,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,3,0,3,65.0,3,1,Normal Incident
INC0490,Car,Emergency Exit,Kochi,Pedestrian Path Obstructed,No,Critical,2026-05-27 14:15:31.625711,95,High Priority,Urgent owner notification required,QR0089,QR0089,USER0089,TN13AB1017,98XXXX6999,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,4,1,3,107.5,0,1,Normal Incident
INC0491,Van,Emergency Exit,Kochi,Gate Blockage,No,Critical,2026-05-22 17:30:31.625716,80,High Priority,Urgent owner notification required,QR0100,QR0100,USER0100,TN82AB3553,98XXXX1393,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,2,1,3,100.0,0,1,Normal Incident
INC0492,Mini Truck,Hospital Entrance,Hyderabad,Gate Blockage,No,Critical,2026-05-22 07:42:31.625721,80,High Priority,Urgent owner notification required,QR0126,QR0126,USER0126,TN24AB4081,98XXXX2532,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,2,1,3,100.0,0,1,Normal Incident
INC0493,Car,Traffic Junction,Kochi,Roadside Congestion,Yes,Critical,2026-05-20 23:21:31.625725,90,High Priority,Urgent owner notification required,QR0045,QR0045,USER0045,TN12AB8963,98XXXX7442,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,5,1,3,105.0,0,1,Normal Incident
INC0494,Taxi,School Zone,Delhi,Roadside Congestion,Yes,Critical,2026-05-23 15:01:31.625730,110,High Priority,Urgent owner notification required,QR0077,QR0077,USER0077,TN88AB9312,98XXXX2592,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,5,1,3,115.0,1,1,Normal Incident
INC0495,Mini Truck,Commercial Complex,Delhi,Commercial Entrance Blocked,No,Medium,2026-05-23 06:11:31.625739,60,Medium Priority,Standard obstruction resolution workflow,QR0061,QR0061,USER0061,TN53AB3264,98XXXX1735,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,0,0,2,50.0,3,1,Normal Incident
INC0496,Mini Truck,Traffic Junction,Pune,Gate Blockage,Yes,Critical,2026-05-25 18:05:31.625744,105,High Priority,Urgent owner notification required,QR0075,QR0075,USER0075,TN16AB5136,98XXXX6726,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,2,1,3,112.5,1,1,Normal Incident
INC0497,Taxi,Narrow Lane,Mumbai,Commercial Entrance Blocked,No,Medium,2026-05-23 21:29:31.625749,40,Low Priority,Low urgency monitoring,QR0092,QR0092,USER0092,TN19AB1345,98XXXX3248,Delhi,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,0,0,2,40.0,2,1,Normal Incident
INC0498,Car,Apartment Gate,Hyderabad,Pedestrian Path Obstructed,Yes,Critical,2026-05-27 09:44:31.625754,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0077,QR0077,USER0077,TN88AB9312,98XXXX2592,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Apartment Gate. Immediate attention required.,Escalation Required,0,0,4,1,3,120.0,1,1,Normal Incident
INC0499,Van,Commercial Complex,Pune,Commercial Entrance Blocked,No,Medium,2026-05-23 00:29:31.625758,60,Medium Priority,Standard obstruction resolution workflow,QR0092,QR0092,USER0092,TN19AB1345,98XXXX3248,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,0,0,2,50.0,3,1,Normal Incident
INC0500,Van,Narrow Lane,Delhi,Commercial Entrance Blocked,No,Medium,2026-05-25 17:06:31.625768,40,Low Priority,Low urgency monitoring,QR0125,QR0125,USER0125,TN96AB5283,98XXXX6462,Hyderabad,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow,4,2,0,0,2,40.0,2,1,Normal Incident
